tconst,parentTconst,seasonNumber,episodeNumber,numVotes,showRating,showVotes,titleType,primaryTitle,averageRating,startYear,endYear,runtimeMinutes,genres,numSeasons,showVariance
tt2586840,tt1442437,4,11,1286,8.4,327572,tvSeries,Modern Family,8.1,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt2507294,tt1442437,4,12,1399,8.4,327572,tvSeries,Modern Family,8.4,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt2517458,tt1442437,4,13,2170,8.4,327572,tvSeries,Modern Family,8.9,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt2708166,tt1442437,4,16,1213,8.4,327572,tvSeries,Modern Family,7.4,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt2573094,tt1442437,4,17,1313,8.4,327572,tvSeries,Modern Family,8,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt2799078,tt1442437,4,20,1191,8.4,327572,tvSeries,Modern Family,7.8,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt2814070,tt1442437,4,23,1157,8.4,327572,tvSeries,Modern Family,7.8,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt3172360,tt1442437,5,3,1210,8.4,327572,tvSeries,Modern Family,7.5,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt3237940,tt1442437,5,5,1304,8.4,327572,tvSeries,Modern Family,8.1,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt3292104,tt1442437,5,7,1257,8.4,327572,tvSeries,Modern Family,7.9,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt3335562,tt1442437,5,10,1195,8.4,327572,tvSeries,Modern Family,7.9,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt3508790,tt1442437,5,15,1166,8.4,327572,tvSeries,Modern Family,7.6,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt3508792,tt1442437,5,17,1153,8.4,327572,tvSeries,Modern Family,7.9,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt3508788,tt1442437,5,18,2556,8.4,327572,tvSeries,Modern Family,9.2,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt3508796,tt1442437,5,19,1139,8.4,327572,tvSeries,Modern Family,7.8,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt3684716,tt1442437,5,22,1191,8.4,327572,tvSeries,Modern Family,8.3,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt3588986,tt1442437,5,23,1209,8.4,327572,tvSeries,Modern Family,8.2,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt3687550,tt1442437,5,24,1422,8.4,327572,tvSeries,Modern Family,8.6,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt3722370,tt1442437,6,1,1370,8.4,327572,tvSeries,Modern Family,8,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt4063326,tt1442437,6,2,1279,8.4,327572,tvSeries,Modern Family,8,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt4071558,tt1442437,6,3,1212,8.4,327572,tvSeries,Modern Family,7.8,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt4085200,tt1442437,6,4,1204,8.4,327572,tvSeries,Modern Family,7.9,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt4102996,tt1442437,6,5,1197,8.4,327572,tvSeries,Modern Family,7.9,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt4166966,tt1442437,6,7,1215,8.4,327572,tvSeries,Modern Family,8.1,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt4203910,tt1442437,6,9,1158,8.4,327572,tvSeries,Modern Family,7.6,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt4241440,tt1442437,6,10,1216,8.4,327572,tvSeries,Modern Family,8.1,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt4303618,tt1442437,6,11,1375,8.4,327572,tvSeries,Modern Family,8.2,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt4389738,tt1442437,6,13,1127,8.4,327572,tvSeries,Modern Family,7.5,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt4389744,tt1442437,6,16,5164,8.4,327572,tvSeries,Modern Family,9.5,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt4454724,tt1442437,6,17,1185,8.4,327572,tvSeries,Modern Family,7.8,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt4464078,tt1442437,6,19,1098,8.4,327572,tvSeries,Modern Family,7.6,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt4464080,tt1442437,6,21,1060,8.4,327572,tvSeries,Modern Family,7.8,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt4464094,tt1442437,6,24,1517,8.4,327572,tvSeries,Modern Family,8.8,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt4695160,tt1442437,7,1,1220,8.4,327572,tvSeries,Modern Family,7.8,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt4941946,tt1442437,7,2,1129,8.4,327572,tvSeries,Modern Family,7.8,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt5056418,tt1442437,7,3,1078,8.4,327572,tvSeries,Modern Family,7.8,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt5015956,tt1442437,7,4,1069,8.4,327572,tvSeries,Modern Family,7.7,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt5115000,tt1442437,7,5,1025,8.4,327572,tvSeries,Modern Family,7.5,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt5143558,tt1442437,7,6,963,8.4,327572,tvSeries,Modern Family,7.5,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt5143564,tt1442437,7,7,1326,8.4,327572,tvSeries,Modern Family,8.6,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt5209922,tt1442437,7,9,1120,8.4,327572,tvSeries,Modern Family,8.3,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt5042714,tt1442437,7,10,1001,8.4,327572,tvSeries,Modern Family,7.6,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt5244906,tt1442437,7,13,965,8.4,327572,tvSeries,Modern Family,7.6,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt5259588,tt1442437,7,14,1059,8.4,327572,tvSeries,Modern Family,8.1,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt5357390,tt1442437,7,18,1200,8.4,327572,tvSeries,Modern Family,8.6,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt5530750,tt1442437,8,1,1080,8.4,327572,tvSeries,Modern Family,8.1,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt5357404,tt1442437,8,2,925,8.4,327572,tvSeries,Modern Family,7.6,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt6014414,tt1442437,8,4,868,8.4,327572,tvSeries,Modern Family,7.6,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt6300118,tt1442437,8,11,815,8.4,327572,tvSeries,Modern Family,7.2,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt6300120,tt1442437,8,12,842,8.4,327572,tvSeries,Modern Family,7.8,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt6264670,tt1442437,8,13,760,8.4,327572,tvSeries,Modern Family,7.3,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt6412096,tt1442437,8,15,759,8.4,327572,tvSeries,Modern Family,6.7,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt6421472,tt1442437,8,18,950,8.4,327572,tvSeries,Modern Family,7.5,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt6421474,tt1442437,8,19,767,8.4,327572,tvSeries,Modern Family,7.4,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt6421480,tt1442437,8,20,1053,8.4,327572,tvSeries,Modern Family,5.8,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt6421484,tt1442437,8,21,766,8.4,327572,tvSeries,Modern Family,7.7,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt5915114,tt1442437,8,22,777,8.4,327572,tvSeries,Modern Family,7.8,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt6876608,tt1442437,9,1,1015,8.4,327572,tvSeries,Modern Family,7.8,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt7339924,tt1442437,9,2,786,8.4,327572,tvSeries,Modern Family,7.3,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt7476576,tt1442437,9,5,699,8.4,327572,tvSeries,Modern Family,7.2,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt7514012,tt1442437,9,6,703,8.4,327572,tvSeries,Modern Family,7.2,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt7578286,tt1442437,9,8,735,8.4,327572,tvSeries,Modern Family,7.3,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt7768278,tt1442437,9,12,656,8.4,327572,tvSeries,Modern Family,7.3,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt7768276,tt1442437,9,13,714,8.4,327572,tvSeries,Modern Family,7.3,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt7781868,tt1442437,9,14,675,8.4,327572,tvSeries,Modern Family,7.4,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt7822362,tt1442437,9,15,639,8.4,327572,tvSeries,Modern Family,6.8,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt7822374,tt1442437,9,16,679,8.4,327572,tvSeries,Modern Family,7.4,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt7822378,tt1442437,9,17,623,8.4,327572,tvSeries,Modern Family,7.2,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt7822366,tt1442437,9,21,598,8.4,327572,tvSeries,Modern Family,7.5,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt6876612,tt1442437,9,22,634,8.4,327572,tvSeries,Modern Family,6.5,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt8428516,tt1442437,10,2,721,8.4,327572,tvSeries,Modern Family,8,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt8428520,tt1442437,10,3,655,8.4,327572,tvSeries,Modern Family,7.2,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt8428526,tt1442437,10,5,661,8.4,327572,tvSeries,Modern Family,7.3,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt8428610,tt1442437,10,7,540,8.4,327572,tvSeries,Modern Family,7.4,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt8428532,tt1442437,10,8,524,8.4,327572,tvSeries,Modern Family,7.2,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt8428548,tt1442437,10,9,530,8.4,327572,tvSeries,Modern Family,7.5,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt8428590,tt1442437,10,15,481,8.4,327572,tvSeries,Modern Family,7.1,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt8428602,tt1442437,10,16,492,8.4,327572,tvSeries,Modern Family,6.8,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt8428648,tt1442437,10,21,489,8.4,327572,tvSeries,Modern Family,7,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt6876620,tt1442437,10,22,719,8.4,327572,tvSeries,Modern Family,8.6,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt11248096,tt1442437,11,8,410,8.4,327572,tvSeries,Modern Family,7,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt11248102,tt1442437,11,10,598,8.4,327572,tvSeries,Modern Family,7.7,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt11248106,tt1442437,11,11,439,8.4,327572,tvSeries,Modern Family,7.6,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt11248112,tt1442437,11,14,416,8.4,327572,tvSeries,Modern Family,7.6,2009,2020,22,"Comedy,Drama,Romance",11,0.222944388
tt1664529,tt1475582,1,2,23275,9.1,758874,tvSeries,Sherlock,8.1,2010,\N,88,"Crime,Drama,Mystery",4,0.245306122
tt1942613,tt1475582,2,2,22786,9.1,758874,tvSeries,Sherlock,8.4,2010,\N,88,"Crime,Drama,Mystery",4,0.245306122
tt1942614,tt1475582,2,3,32733,9.1,758874,tvSeries,Sherlock,9.7,2010,\N,88,"Crime,Drama,Mystery",4,0.245306122
tt3381878,tt1475582,3,0,9880,9.1,758874,tvSeries,Sherlock,8.6,2010,\N,88,"Crime,Drama,Mystery",4,0.245306122
tt2189771,tt1475582,3,1,27128,9.1,758874,tvSeries,Sherlock,9,2010,\N,88,"Crime,Drama,Mystery",4,0.245306122
tt2781042,tt1475582,3,2,23854,9.1,758874,tvSeries,Sherlock,9,2010,\N,88,"Crime,Drama,Mystery",4,0.245306122
tt3845888,tt1475582,4,2,24134,9.1,758874,tvSeries,Sherlock,9.2,2010,\N,88,"Crime,Drama,Mystery",4,0.245306122
tt1589921,tt1520211,1,1,19622,8.2,824144,tvSeries,The Walking Dead,9.2,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt1628067,tt1520211,1,5,10542,8.2,824144,tvSeries,The Walking Dead,8.3,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt1628068,tt1520211,1,6,11548,8.2,824144,tvSeries,The Walking Dead,8.7,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt1790548,tt1520211,2,1,10517,8.2,824144,tvSeries,The Walking Dead,8.6,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt1804266,tt1520211,2,2,9464,8.2,824144,tvSeries,The Walking Dead,8,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt1804269,tt1520211,2,5,9275,8.2,824144,tvSeries,The Walking Dead,8.1,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt1804273,tt1520211,2,9,8789,8.2,824144,tvSeries,The Walking Dead,8.3,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt1804263,tt1520211,2,11,9248,8.2,824144,tvSeries,The Walking Dead,8.6,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt2253600,tt1520211,3,3,8900,8.2,824144,tvSeries,The Walking Dead,8.2,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt2253602,tt1520211,3,4,12411,8.2,824144,tvSeries,The Walking Dead,9.3,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt2253604,tt1520211,3,6,8148,8.2,824144,tvSeries,The Walking Dead,8.3,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt2269550,tt1520211,3,9,8449,8.2,824144,tvSeries,The Walking Dead,8.2,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt2521154,tt1520211,3,11,8236,8.2,824144,tvSeries,The Walking Dead,7.8,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt2521168,tt1520211,3,14,8461,8.2,824144,tvSeries,The Walking Dead,8,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt2521182,tt1520211,3,16,9978,8.2,824144,tvSeries,The Walking Dead,8.2,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt2948632,tt1520211,4,3,8331,8.2,824144,tvSeries,The Walking Dead,8.1,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt3689244,tt1520211,5,3,11485,8.2,824144,tvSeries,The Walking Dead,9,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt3712494,tt1520211,5,4,10113,8.2,824144,tvSeries,The Walking Dead,7.5,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt3714498,tt1520211,5,8,11228,8.2,824144,tvSeries,The Walking Dead,8.8,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt3853916,tt1520211,5,11,8550,8.2,824144,tvSeries,The Walking Dead,8.5,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt3853922,tt1520211,5,13,7922,8.2,824144,tvSeries,The Walking Dead,8,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt3853926,tt1520211,5,15,8385,8.2,824144,tvSeries,The Walking Dead,8.5,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt4719614,tt1520211,6,3,13864,8.2,824144,tvSeries,The Walking Dead,9.3,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt4719674,tt1520211,6,6,8199,8.2,824144,tvSeries,The Walking Dead,7.7,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt4776078,tt1520211,6,13,9124,8.2,824144,tvSeries,The Walking Dead,8.7,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt4589574,tt1520211,6,16,26490,8.2,824144,tvSeries,The Walking Dead,6.5,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt5164772,tt1520211,7,1,35152,8.2,824144,tvSeries,The Walking Dead,9.1,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt5207732,tt1520211,7,5,8902,8.2,824144,tvSeries,The Walking Dead,6.8,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt5207734,tt1520211,7,6,11657,8.2,824144,tvSeries,The Walking Dead,5.6,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt5207746,tt1520211,7,9,8070,8.2,824144,tvSeries,The Walking Dead,8.1,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt5207766,tt1520211,7,15,6693,8.2,824144,tvSeries,The Walking Dead,7.6,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt5207772,tt1520211,7,16,11975,8.2,824144,tvSeries,The Walking Dead,7.6,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt6207930,tt1520211,8,6,6491,8.2,824144,tvSeries,The Walking Dead,6.1,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt6337078,tt1520211,8,9,7105,8.2,824144,tvSeries,The Walking Dead,6.8,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt7901208,tt1520211,9,1,6824,8.2,824144,tvSeries,The Walking Dead,7.4,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt8244690,tt1520211,9,4,5635,8.2,824144,tvSeries,The Walking Dead,8.1,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt8250812,tt1520211,9,5,10835,8.2,824144,tvSeries,The Walking Dead,9.2,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt8250820,tt1520211,9,7,5112,8.2,824144,tvSeries,The Walking Dead,7.2,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt8250830,tt1520211,9,11,4453,8.2,824144,tvSeries,The Walking Dead,7.9,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt8250840,tt1520211,9,15,8661,8.2,824144,tvSeries,The Walking Dead,9.4,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt7958876,tt1520211,9,16,5083,8.2,824144,tvSeries,The Walking Dead,7.6,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt9729152,tt1520211,10,3,3492,8.2,824144,tvSeries,The Walking Dead,7.8,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt9729154,tt1520211,10,4,3287,8.2,824144,tvSeries,The Walking Dead,7.3,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt9729164,tt1520211,10,9,2877,8.2,824144,tvSeries,The Walking Dead,7.5,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt9729178,tt1520211,10,13,3221,8.2,824144,tvSeries,The Walking Dead,8.1,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt9729180,tt1520211,10,15,1966,8.2,824144,tvSeries,The Walking Dead,7.7,2010,\N,44,"Drama,Horror,Thriller",10,0.67202741
tt1973785,tt1632701,1,2,2684,8.5,346378,tvSeries,Suits,8.4,2011,2019,44,"Comedy,Drama",9,0.263235689
tt1987364,tt1632701,1,7,2292,8.5,346378,tvSeries,Suits,8.7,2011,2019,44,"Comedy,Drama",9,0.263235689
tt1987365,tt1632701,1,8,2146,8.5,346378,tvSeries,Suits,8.3,2011,2019,44,"Comedy,Drama",9,0.263235689
tt1985804,tt1632701,1,9,2058,8.5,346378,tvSeries,Suits,8.6,2011,2019,44,"Comedy,Drama",9,0.225399306
tt1986650,tt1632701,1,10,2042,8.5,346378,tvSeries,Suits,8.5,2011,2019,44,"Comedy,Drama",9,0.263235689
tt2014019,tt1632701,1,12,2328,8.5,346378,tvSeries,Suits,9,2011,2019,44,"Comedy,Drama",9,0.225399306
tt2185442,tt1632701,2,1,2568,8.5,346378,tvSeries,Suits,9.1,2011,2019,44,"Comedy,Drama",9,0.263235689
tt2397283,tt1632701,2,2,1990,8.5,346378,tvSeries,Suits,8.5,2011,2019,44,"Comedy,Drama",9,0.225399306
tt2199756,tt1632701,2,4,1940,8.5,346378,tvSeries,Suits,8.6,2011,2019,44,"Comedy,Drama",9,0.263235689
tt2253942,tt1632701,2,5,2045,8.5,346378,tvSeries,Suits,8.9,2011,2019,44,"Comedy,Drama",9,0.263235689
tt2268628,tt1632701,2,7,2290,8.5,346378,tvSeries,Suits,9.2,2011,2019,44,"Comedy,Drama",9,0.263235689
tt2583682,tt1632701,2,13,1780,8.5,346378,tvSeries,Suits,8.4,2011,2019,44,"Comedy,Drama",9,0.263235689
tt2671864,tt1632701,2,15,1776,8.5,346378,tvSeries,Suits,8.5,2011,2019,44,"Comedy,Drama",9,0.225399306
tt2529130,tt1632701,3,1,2339,8.5,346378,tvSeries,Suits,8.6,2011,2019,44,"Comedy,Drama",9,0.263235689
tt2983988,tt1632701,3,5,1644,8.5,346378,tvSeries,Suits,8.3,2011,2019,44,"Comedy,Drama",9,0.225399306
tt2983994,tt1632701,3,6,1838,8.5,346378,tvSeries,Suits,8.8,2011,2019,44,"Comedy,Drama",9,0.225399306
tt2983996,tt1632701,3,7,1925,8.5,346378,tvSeries,Suits,8.8,2011,2019,44,"Comedy,Drama",9,0.225399306
tt3053154,tt1632701,3,8,1720,8.5,346378,tvSeries,Suits,8.7,2011,2019,44,"Comedy,Drama",9,0.263235689
tt3132574,tt1632701,3,9,1665,8.5,346378,tvSeries,Suits,8.5,2011,2019,44,"Comedy,Drama",9,0.263235689
tt3132584,tt1632701,3,10,1808,8.5,346378,tvSeries,Suits,8.6,2011,2019,44,"Comedy,Drama",9,0.225399306
tt3599424,tt1632701,3,14,1731,8.5,346378,tvSeries,Suits,9,2011,2019,44,"Comedy,Drama",9,0.225399306
tt3783016,tt1632701,4,2,1631,8.5,346378,tvSeries,Suits,8.5,2011,2019,44,"Comedy,Drama",9,0.225399306
tt3839596,tt1632701,4,5,1526,8.5,346378,tvSeries,Suits,8.5,2011,2019,44,"Comedy,Drama",9,0.263235689
tt3895112,tt1632701,4,8,1746,8.5,346378,tvSeries,Suits,9,2011,2019,44,"Comedy,Drama",9,0.263235689
tt3923868,tt1632701,4,10,3010,8.5,346378,tvSeries,Suits,9.6,2011,2019,44,"Comedy,Drama",9,0.263235689
tt4231052,tt1632701,4,11,1930,8.5,346378,tvSeries,Suits,9,2011,2019,44,"Comedy,Drama",9,0.263235689
tt4383488,tt1632701,4,12,1479,8.5,346378,tvSeries,Suits,8.5,2011,2019,44,"Comedy,Drama",9,0.263235689
tt4410566,tt1632701,4,13,1726,8.5,346378,tvSeries,Suits,8.9,2011,2019,44,"Comedy,Drama",9,0.263235689
tt3951374,tt1632701,4,14,1598,8.5,346378,tvSeries,Suits,8.7,2011,2019,44,"Comedy,Drama",9,0.263235689
tt4434386,tt1632701,4,15,2160,8.5,346378,tvSeries,Suits,9.3,2011,2019,44,"Comedy,Drama",9,0.263235689
tt4454772,tt1632701,4,16,1922,8.5,346378,tvSeries,Suits,9.1,2011,2019,44,"Comedy,Drama",9,0.225399306
tt4649068,tt1632701,5,2,1820,8.5,346378,tvSeries,Suits,8.7,2011,2019,44,"Comedy,Drama",9,0.263235689
tt4779252,tt1632701,5,6,1614,8.5,346378,tvSeries,Suits,8.8,2011,2019,44,"Comedy,Drama",9,0.225399306
tt4815634,tt1632701,5,7,2416,8.5,346378,tvSeries,Suits,9.4,2011,2019,44,"Comedy,Drama",9,0.263235689
tt5181364,tt1632701,5,12,1763,8.5,346378,tvSeries,Suits,9.1,2011,2019,44,"Comedy,Drama",9,0.263235689
tt5181368,tt1632701,5,13,1646,8.5,346378,tvSeries,Suits,8.9,2011,2019,44,"Comedy,Drama",9,0.263235689
tt5181372,tt1632701,5,15,3269,8.5,346378,tvSeries,Suits,9.6,2011,2019,44,"Comedy,Drama",9,0.263235689
tt5181374,tt1632701,5,16,3032,8.5,346378,tvSeries,Suits,9.4,2011,2019,44,"Comedy,Drama",9,0.263235689
tt5513372,tt1632701,6,2,1507,8.5,346378,tvSeries,Suits,8.3,2011,2019,44,"Comedy,Drama",9,0.263235689
tt5895102,tt1632701,6,3,1386,8.5,346378,tvSeries,Suits,8.5,2011,2019,44,"Comedy,Drama",9,0.263235689
tt5895108,tt1632701,6,6,1212,8.5,346378,tvSeries,Suits,8.1,2011,2019,44,"Comedy,Drama",9,0.263235689
tt5880956,tt1632701,6,12,1368,8.5,346378,tvSeries,Suits,8.8,2011,2019,44,"Comedy,Drama",9,0.225399306
tt5895116,tt1632701,6,14,1089,8.5,346378,tvSeries,Suits,8.4,2011,2019,44,"Comedy,Drama",9,0.263235689
tt5937920,tt1632701,6,15,1084,8.5,346378,tvSeries,Suits,8.4,2011,2019,44,"Comedy,Drama",9,0.225399306
tt5937924,tt1632701,6,16,3923,8.5,346378,tvSeries,Suits,9.6,2011,2019,44,"Comedy,Drama",9,0.225399306
tt7006210,tt1632701,7,3,1031,8.5,346378,tvSeries,Suits,7.9,2011,2019,44,"Comedy,Drama",9,0.263235689
tt6896678,tt1632701,7,4,977,8.5,346378,tvSeries,Suits,8.1,2011,2019,44,"Comedy,Drama",9,0.263235689
tt6949856,tt1632701,7,5,908,8.5,346378,tvSeries,Suits,7.9,2011,2019,44,"Comedy,Drama",9,0.225399306
tt7222256,tt1632701,7,9,890,8.5,346378,tvSeries,Suits,8,2011,2019,44,"Comedy,Drama",9,0.225399306
tt7222268,tt1632701,7,14,853,8.5,346378,tvSeries,Suits,8.5,2011,2019,44,"Comedy,Drama",9,0.263235689
tt7222270,tt1632701,7,15,811,8.5,346378,tvSeries,Suits,8.5,2011,2019,44,"Comedy,Drama",9,0.225399306
tt8717372,tt1632701,8,2,749,8.5,346378,tvSeries,Suits,7.5,2011,2019,44,"Comedy,Drama",9,0.263235689
tt8726852,tt1632701,8,3,712,8.5,346378,tvSeries,Suits,7.7,2011,2019,44,"Comedy,Drama",9,0.263235689
tt8744648,tt1632701,8,4,707,8.5,346378,tvSeries,Suits,7.7,2011,2019,44,"Comedy,Drama",9,0.263235689
tt8790900,tt1632701,8,6,706,8.5,346378,tvSeries,Suits,8.2,2011,2019,44,"Comedy,Drama",9,0.263235689
tt9068346,tt1632701,8,11,550,8.5,346378,tvSeries,Suits,7.8,2011,2019,44,"Comedy,Drama",9,0.225399306
tt9318630,tt1632701,8,12,505,8.5,346378,tvSeries,Suits,7.8,2011,2019,44,"Comedy,Drama",9,0.225399306
tt9318638,tt1632701,8,16,899,8.5,346378,tvSeries,Suits,8.9,2011,2019,44,"Comedy,Drama",9,0.225399306
tt9788436,tt1632701,9,6,496,8.5,346378,tvSeries,Suits,7.8,2011,2019,44,"Comedy,Drama",9,0.225399306
tt9788438,tt1632701,9,7,575,8.5,346378,tvSeries,Suits,7.5,2011,2019,44,"Comedy,Drama",9,0.225399306
tt9788442,tt1632701,9,9,890,8.5,346378,tvSeries,Suits,9.3,2011,2019,44,"Comedy,Drama",9,0.225399306
